Freq,v,a
1.89680720923121e+08,9.99998748384855e-01,1.11875537036903e-03
1.89741022610259e+08,9.99998749180280e-01,1.11839981906755e-03
1.89801343467999e+08,9.99998749975200e-01,1.11804438076315e-03
1.89861683502434e+08,9.99998750769615e-01,1.11768905541992e-03
1.89922042719662e+08,9.99998751563525e-01,1.11733384300197e-03
1.89982421125781e+08,9.99998752356930e-01,1.11697874347341e-03
1.90042818726891e+08,9.99998753149831e-01,1.11662375679836e-03
1.90103235529094e+08,9.99998753942228e-01,1.11626888294095e-03
1.90163671538495e+08,9.99998754734122e-01,1.11591412186533e-03
1.90224126761200e+08,9.99998755525512e-01,1.11555947353566e-03
1.90284601203316e+08,9.99998756316400e-01,1.11520493791611e-03
1.90345094870955e+08,9.99998757106784e-01,1.11485051497086e-03
1.90405607770228e+08,9.99998757896667e-01,1.11449620466410e-03
1.90466139907249e+08,9.99998758686047e-01,1.11414200696003e-03
1.90526691288134e+08,9.99998759474926e-01,1.11378792182286e-03
1.90587261919001e+08,9.99998760263304e-01,1.11343394921683e-03
1.90647851805969e+08,9.99998761051180e-01,1.11308008910617e-03
1.90708460955161e+08,9.99998761838556e-01,1.11272634145513e-03
1.90769089372700e+08,9.99998762625431e-01,1.11237270622797e-03
1.90829737064711e+08,9.99998763411807e-01,1.11201918338895e-03
1.90890404037323e+08,9.99998764197682e-01,1.11166577290237e-03
1.90951090296664e+08,9.99998764983058e-01,1.11131247473252e-03
1.91011795848867e+08,9.99998765767935e-01,1.11095928884370e-03
1.91072520700064e+08,9.99998766552313e-01,1.11060621520023e-03
1.91133264856391e+08,9.99998767336193e-01,1.11025325376643e-03
1.91194028323986e+08,9.99998768119575e-01,1.10990040450665e-03
1.91254811108987e+08,9.99998768902458e-01,1.10954766738524e-03
1.91315613217536e+08,9.99998769684844e-01,1.10919504236656e-03
1.91376434655776e+08,9.99998770466733e-01,1.10884252941498e-03
1.91437275429852e+08,9.99998771248125e-01,1.10849012849489e-03
1.91498135545911e+08,9.99998772029021e-01,1.10813783957068e-03
1.91559015010103e+08,9.99998772809420e-01,1.10778566260676e-03
1.91619913828578e+08,9.99998773589323e-01,1.10743359756755e-03
1.91680832007489e+08,9.99998774368731e-01,1.10708164441748e-03
1.91741769552991e+08,9.99998775147643e-01,1.10672980312098e-03
1.91802726471241e+08,9.99998775926060e-01,1.10637807364252e-03
1.91863702768398e+08,9.99998776703982e-01,1.10602645594656e-03
1.91924698450623e+08,9.99998777481411e-01,1.10567494999757e-03
1.91985713524078e+08,9.99998778258344e-01,1.10532355576004e-03
1.92046747994928e+08,9.99998779034785e-01,1.10497227319846e-03
1.92107801869339e+08,9.99998779810732e-01,1.10462110227735e-03
1.92168875153481e+08,9.99998780586185e-01,1.10427004296123e-03
1.92229967853524e+08,9.99998781361146e-01,1.10391909521462e-03
1.92291079975640e+08,9.99998782135615e-01,1.10356825900207e-03
1.92352211526004e+08,9.99998782909591e-01,1.10321753428813e-03
1.92413362510793e+08,9.99998783683075e-01,1.10286692103737e-03
1.92474532936184e+08,9.99998784456068e-01,1.10251641921437e-03
1.92535722808358e+08,9.99998785228569e-01,1.10216602878371e-03
1.92596932133498e+08,9.99998786000580e-01,1.10181574971000e-03
1.92658160917788e+08,9.99998786772100e-01,1.10146558195783e-03
1.92719409167414e+08,9.99998787543129e-01,1.10111552549184e-03
1.92780676888564e+08,9.99998788313669e-01,1.10076558027666e-03
1.92841964087429e+08,9.99998789083719e-01,1.10041574627693e-03
1.92903270770201e+08,9.99998789853280e-01,1.10006602345731e-03
1.92964596943074e+08,9.99998790622351e-01,1.09971641178246e-03
1.93025942612244e+08,9.99998791390934e-01,1.09936691121706e-03
1.93087307783909e+08,9.99998792159028e-01,1.09901752172580e-03
1.93148692464269e+08,9.99998792926634e-01,1.09866824327338e-03
1.93210096659527e+08,9.99998793693753e-01,1.09831907582452e-03
1.93271520375886e+08,9.99998794460383e-01,1.09797001934393e-03
1.93332963619552e+08,9.99998795226527e-01,1.09762107379634e-03
1.93394426396734e+08,9.99998795992184e-01,1.09727223914651e-03
1.93455908713641e+08,9.99998796757354e-01,1.09692351535919e-03
1.93517410576484e+08,9.99998797522037e-01,1.09657490239915e-03
1.93578931991479e+08,9.99998798286235e-01,1.09622640023116e-03
1.93640472964841e+08,9.99998799049948e-01,1.09587800882002e-03
1.93702033502787e+08,9.99998799813174e-01,1.09552972813053e-03
1.93763613611538e+08,9.99998800575916e-01,1.09518155812750e-03
1.93825213297315e+08,9.99998801338173e-01,1.09483349877574e-03
1.93886832566342e+08,9.99998802099946e-01,1.09448555004011e-03
1.93948471424845e+08,9.99998802861234e-01,1.09413771188544e-03
1.94010129879051e+08,9.99998803622039e-01,1.09378998427659e-03
1.94071807935190e+08,9.99998804382360e-01,1.09344236717842e-03
1.94133505599494e+08,9.99998805142198e-01,1.09309486055583e-03
1.94195222878197e+08,9.99998805901553e-01,1.09274746437369e-03
1.94256959777534e+08,9.99998806660426e-01,1.09240017859691e-03
1.94318716303743e+08,9.99998807418816e-01,1.09205300319040e-03
1.94380492463063e+08,9.99998808176724e-01,1.09170593811909e-03
1.94442288261736e+08,9.99998808934151e-01,1.09135898334792e-03
1.94504103706005e+08,9.99998809691096e-01,1.09101213884182e-03
1.94565938802117e+08,9.99998810447560e-01,1.09066540456575e-03
1.94627793556319e+08,9.99998811203544e-01,1.09031878048469e-03
1.94689667974859e+08,9.99998811959047e-01,1.08997226656361e-03
1.94751562063990e+08,9.99998812714070e-01,1.08962586276750e-03
1.94813475829966e+08,9.99998813468613e-01,1.08927956906137e-03
1.94875409279041e+08,9.99998814222676e-01,1.08893338541023e-03
1.94937362417474e+08,9.99998814976260e-01,1.08858731177910e-03
1.94999335251523e+08,9.99998815729366e-01,1.08824134813302e-03
1.95061327787450e+08,9.99998816481993e-01,1.08789549443703e-03
1.95123340031519e+08,9.99998817234141e-01,1.08754975065620e-03
1.95185371989995e+08,9.99998817985811e-01,1.08720411675558e-03
1.95247423669145e+08,9.99998818737004e-01,1.08685859270027e-03
1.95309495075240e+08,9.99998819487719e-01,1.08651317845535e-03
1.95371586214549e+08,9.99998820237958e-01,1.08616787398591e-03
1.95433697093348e+08,9.99998820987719e-01,1.08582267925709e-03
1.95495827717910e+08,9.99998821737004e-01,1.08547759423399e-03
1.95557978094514e+08,9.99998822485813e-01,1.08513261888176e-03
1.95620148229439e+08,9.99998823234146e-01,1.08478775316554e-03
1.95682338128967e+08,9.99998823982003e-01,1.08444299705049e-03
1.95744547799380e+08,9.99998824729385e-01,1.08409835050177e-03
1.95806777246965e+08,9.99998825476292e-01,1.08375381348457e-03
1.95869026478007e+08,9.99998826222725e-01,1.08340938596408e-03
1.95931295498798e+08,9.99998826968683e-01,1.08306506790549e-03
1.95993584315629e+08,9.99998827714167e-01,1.08272085927403e-03
1.96055892934791e+08,9.99998828459177e-01,1.08237676003490e-03
1.96118221362582e+08,9.99998829203714e-01,1.08203277015336e-03
1.96180569605299e+08,9.99998829947777e-01,1.08168888959464e-03
1.96242937669240e+08,9.99998830691368e-01,1.08134511832401e-03
1.96305325560708e+08,9.99998831434486e-01,1.08100145630672e-03
1.96367733286005e+08,9.99998832177132e-01,1.08065790350806e-03
1.96430160851438e+08,9.99998832919306e-01,1.08031445989332e-03
1.96492608263313e+08,9.99998833661008e-01,1.07997112542779e-03
1.96555075527939e+08,9.99998834402239e-01,1.07962790007680e-03
1.96617562651630e+08,9.99998835142999e-01,1.07928478380566e-03
1.96680069640697e+08,9.99998835883288e-01,1.07894177657971e-03
1.96742596501456e+08,9.99998836623106e-01,1.07859887836430e-03
1.96805143240224e+08,9.99998837362454e-01,1.07825608912477e-03
1.96867709863322e+08,9.99998838101333e-01,1.07791340882650e-03
1.96930296377070e+08,9.99998838839742e-01,1.07757083743486e-03
1.96992902787793e+08,9.99998839577682e-01,1.07722837491524e-03
1.97055529101814e+08,9.99998840315152e-01,1.07688602123305e-03
1.97118175325463e+08,9.99998841052154e-01,1.07654377635369e-03
1.97180841465068e+08,9.99998841788688e-01,1.07620164024259e-03
1.97243527526961e+08,9.99998842524754e-01,1.07585961286517e-03
1.97306233517476e+08,9.99998843260351e-01,1.07551769418689e-03
1.97368959442948e+08,9.99998843995482e-01,1.07517588417320e-03
1.97431705309714e+08,9.99998844730145e-01,1.07483418278956e-03
1.97494471124114e+08,9.99998845464341e-01,1.07449259000146e-03
1.97557256892490e+08,9.99998846198071e-01,1.07415110577437e-03
1.97620062621186e+08,9.99998846931334e-01,1.07380973007380e-03
1.97682888316546e+08,9.99998847664131e-01,1.07346846286526e-03
1.97745733984919e+08,9.99998848396463e-01,1.07312730411427e-03
1.97808599632655e+08,9.99998849128329e-01,1.07278625378635e-03
1.97871485266104e+08,9.99998849859730e-01,1.07244531184706e-03
1.97934390891620e+08,9.99998850590667e-01,1.07210447826195e-03
1.97997316515561e+08,9.99998851321138e-01,1.07176375299658e-03
1.98060262144282e+08,9.99998852051146e-01,1.07142313601652e-03
1.98123227784143e+08,9.99998852780689e-01,1.07108262728737e-03
1.98186213441508e+08,9.99998853509769e-01,1.07074222677472e-03
1.98249219122739e+08,9.99998854238386e-01,1.07040193444418e-03
1.98312244834202e+08,9.99998854966540e-01,1.07006175026137e-03
1.98375290582264e+08,9.99998855694230e-01,1.06972167419191e-03
1.98438356373297e+08,9.99998856421459e-01,1.06938170620146e-03
1.98501442213672e+08,9.99998857148225e-01,1.06904184625566e-03
1.98564548109762e+08,9.99998857874529e-01,1.06870209432017e-03
1.98627674067944e+08,9.99998858600372e-01,1.06836245036067e-03
1.98690820094595e+08,9.99998859325753e-01,1.06802291434285e-03
1.98753986196096e+08,9.99998860050674e-01,1.06768348623240e-03
1.98817172378829e+08,9.99998860775134e-01,1.06734416599502e-03
1.98880378649177e+08,9.99998861499133e-01,1.06700495359643e-03
1.98943605013528e+08,9.99998862222672e-01,1.06666584900237e-03
1.99006851478268e+08,9.99998862945751e-01,1.06632685217856e-03
1.99070118049788e+08,9.99998863668371e-01,1.06598796309077e-03
1.99133404734480e+08,9.99998864390532e-01,1.06564918170475e-03
1.99196711538738e+08,9.99998865112234e-01,1.06531050798628e-03
1.99260038468960e+08,9.99998865833477e-01,1.06497194190113e-03
1.99323385531542e+08,9.99998866554261e-01,1.06463348341511e-03
1.99386752732885e+08,9.99998867274588e-01,1.06429513249401e-03
1.99450140079392e+08,9.99998867994457e-01,1.06395688910365e-03
1.99513547577467e+08,9.99998868713868e-01,1.06361875320985e-03
1.99576975233516e+08,9.99998869432822e-01,1.06328072477847e-03
1.99640423053949e+08,9.99998870151319e-01,1.06294280377533e-03
1.99703891045174e+08,9.99998870869360e-01,1.06260499016631e-03
1.99767379213605e+08,9.99998871586944e-01,1.06226728391726e-03
1.99830887565657e+08,9.99998872304072e-01,1.06192968499408e-03
1.99894416107746e+08,9.99998873020745e-01,1.06159219336265e-03
1.99957964846290e+08,9.99998873736962e-01,1.06125480898888e-03
2.00021533787711e+08,9.99998874452724e-01,1.06091753183867e-03
2.00085122938431e+08,9.99998875168031e-01,1.06058036187796e-03
2.00148732304874e+08,9.99998875882883e-01,1.06024329907267e-03
2.00212361893469e+08,9.99998876597281e-01,1.05990634338876e-03
2.00276011710642e+08,9.99998877311225e-01,1.05956949479217e-03
2.00339681762827e+08,9.99998878024716e-01,1.05923275324888e-03
2.00403372056454e+08,9.99998878737753e-01,1.05889611872487e-03
2.00467082597960e+08,9.99998879450336e-01,1.05855959118612e-03
2.00530813393781e+08,9.99998880162467e-01,1.05822317059863e-03
2.00594564450357e+08,9.99998880874146e-01,1.05788685692841e-03
2.00658335774128e+08,9.99998881585371e-01,1.05755065014149e-03
2.00722127371538e+08,9.99998882296146e-01,1.05721455020389e-03
2.00785939249032e+08,9.99998883006468e-01,1.05687855708167e-03
2.00849771413057e+08,9.99998883716339e-01,1.05654267074086e-03
2.00913623870063e+08,9.99998884425759e-01,1.05620689114755e-03
2.00977496626501e+08,9.99998885134728e-01,1.05587121826779e-03
2.01041389688824e+08,9.99998885843246e-01,1.05553565206769e-03
2.01105303063488e+08,9.99998886551314e-01,1.05520019251333e-03
2.01169236756950e+08,9.99998887258932e-01,1.05486483957082e-03
2.01233190775671e+08,9.99998887966100e-01,1.05452959320629e-03
2.01297165126111e+08,9.99998888672819e-01,1.05419445338585e-03
2.01361159814734e+08,9.99998889379089e-01,1.05385942007566e-03
2.01425174848006e+08,9.99998890084910e-01,1.05352449324185e-03
2.01489210232395e+08,9.99998890790283e-01,1.05318967285060e-03
2.01553265974371e+08,9.99998891495207e-01,1.05285495886807e-03
2.01617342080405e+08,9.99998892199683e-01,1.05252035126045e-03
2.01681438556972e+08,9.99998892903711e-01,1.05218584999393e-03
2.01745555410547e+08,9.99998893607292e-01,1.05185145503471e-03
2.01809692647609e+08,9.99998894310426e-01,1.05151716634901e-03
2.01873850274638e+08,9.99998895013113e-01,1.05118298390306e-03
2.01938028298116e+08,9.99998895715354e-01,1.05084890766309e-03
2.02002226724527e+08,9.99998896417148e-01,1.05051493759536e-03
2.02066445560357e+08,9.99998897118496e-01,1.05018107366611e-03
2.02130684812096e+08,9.99998897819399e-01,1.04984731584161e-03
2.02194944486233e+08,9.99998898519856e-01,1.04951366408815e-03
2.02259224589261e+08,9.99998899219868e-01,1.04918011837202e-03
2.02323525127675e+08,9.99998899919435e-01,1.04884667865952e-03
2.02387846107971e+08,9.99998900618557e-01,1.04851334491695e-03
2.02452187536647e+08,9.99998901317235e-01,1.04818011711065e-03
2.02516549420206e+08,9.99998902015469e-01,1.04784699520694e-03
2.02580931765149e+08,9.99998902713259e-01,1.04751397917216e-03
2.02645334577981e+08,9.99998903410606e-01,1.04718106897268e-03
2.02709757865210e+08,9.99998904107510e-01,1.04684826457486e-03
2.02774201633344e+08,9.99998904803971e-01,1.04651556594507e-03
2.02838665888895e+08,9.99998905499989e-01,1.04618297304970e-03
2.02903150638375e+08,9.99998906195565e-01,1.04585048585514e-03
2.02967655888301e+08,9.99998906890699e-01,1.04551810432781e-03
2.03032181645189e+08,9.99998907585391e-01,1.04518582843412e-03
2.03096727915558e+08,9.99998908279641e-01,1.04485365814051e-03
2.03161294705931e+08,9.99998908973451e-01,1.04452159341340e-03
2.03225882022831e+08,9.99998909666819e-01,1.04418963421926e-03
2.03290489872783e+08,9.99998910359747e-01,1.04385778052455e-03
2.03355118262315e+08,9.99998911052234e-01,1.04352603229572e-03
2.03419767197956e+08,9.99998911744281e-01,1.04319438949928e-03
2.03484436686240e+08,9.99998912435889e-01,1.04286285210171e-03
2.03549126733699e+08,9.99998913127057e-01,1.04253142006951e-03
2.03613837346870e+08,9.99998913817786e-01,1.04220009336920e-03
2.03678568532290e+08,9.99998914508075e-01,1.04186887196731e-03
2.03743320296500e+08,9.99998915197926e-01,1.04153775583036e-03
2.03808092646043e+08,9.99998915887339e-01,1.04120674492492e-03
2.03872885587461e+08,9.99998916576314e-01,1.04087583921752e-03
2.03937699127303e+08,9.99998917264850e-01,1.04054503867475e-03
2.04002533272115e+08,9.99998917952949e-01,1.04021434326318e-03
2.04067388028450e+08,9.99998918640611e-01,1.03988375294939e-03
2.04132263402859e+08,9.99998919327836e-01,1.03955326769999e-03
2.04197159401897e+08,9.99998920014624e-01,1.03922288748159e-03
2.04262076032121e+08,9.99998920700975e-01,1.03889261226081e-03
2.04327013300090e+08,9.99998921386891e-01,1.03856244200428e-03
2.04391971212365e+08,9.99998922072370e-01,1.03823237667864e-03
2.04456949775509e+08,9.99998922757414e-01,1.03790241625055e-03
2.04521948996087e+08,9.99998923442022e-01,1.03757256068666e-03
2.04586968880666e+08,9.99998924126196e-01,1.03724280995365e-03
2.04652009435815e+08,9.99998924809934e-01,1.03691316401821e-03
2.04717070668107e+08,9.99998925493238e-01,1.03658362284702e-03
2.04782152584115e+08,9.99998926176108e-01,1.03625418640681e-03
2.04847255190413e+08,9.99998926858544e-01,1.03592485466427e-03
2.04912378493580e+08,9.99998927540546e-01,1.03559562758615e-03
2.04977522500196e+08,9.99998928222115e-01,1.03526650513917e-03
2.05042687216842e+08,9.99998928903250e-01,1.03493748729008e-03
2.05107872650103e+08,9.99998929583953e-01,1.03460857400564e-03
2.05173078806564e+08,9.99998930264223e-01,1.03427976525262e-03
2.05238305692814e+08,9.99998930944061e-01,1.03395106099781e-03
2.05303553315443e+08,9.99998931623466e-01,1.03362246120798e-03
2.05368821681042e+08,9.99998932302440e-01,1.03329396584995e-03
2.05434110796208e+08,9.99998932980983e-01,1.03296557489051e-03
2.05499420667535e+08,9.99998933659094e-01,1.03263728829650e-03
2.05564751301624e+08,9.99998934336774e-01,1.03230910603475e-03
2.05630102705073e+08,9.99998935014023e-01,1.03198102807209e-03
2.05695474884487e+08,9.99998935690843e-01,1.03165305437538e-03
2.05760867846470e+08,9.99998936367232e-01,1.03132518491149e-03
2.05826281597630e+08,9.99998937043191e-01,1.03099741964729e-03
2.05891716144575e+08,9.99998937718720e-01,1.03066975854966e-03
2.05957171493916e+08,9.99998938393820e-01,1.03034220158551e-03
2.06022647652267e+08,9.99998939068492e-01,1.03001474872173e-03
2.06088144626244e+08,9.99998939742734e-01,1.02968739992524e-03
2.06153662422463e+08,9.99998940416548e-01,1.02936015516297e-03
2.06219201047545e+08,9.99998941089934e-01,1.02903301440186e-03
2.06284760508111e+08,9.99998941762892e-01,1.02870597760885e-03
2.06350340810786e+08,9.99998942435422e-01,1.02837904475091e-03
2.06415941962194e+08,9.99998943107525e-01,1.02805221579500e-03
2.06481563968964e+08,9.99998943779200e-01,1.02772549070810e-03
2.06547206837726e+08,9.99998944450449e-01,1.02739886945720e-03
2.06612870575113e+08,9.99998945121271e-01,1.02707235200930e-03
2.06678555187759e+08,9.99998945791667e-01,1.02674593833142e-03
2.06744260682300e+08,9.99998946461636e-01,1.02641962839057e-03
2.06809987065375e+08,9.99998947131181e-01,1.02609342215379e-03
2.06875734343624e+08,9.99998947800299e-01,1.02576731958811e-03
2.06941502523692e+08,9.99998948468992e-01,1.02544132066060e-03
2.07007291612221e+08,9.99998949137260e-01,1.02511542533831e-03
2.07073101615860e+08,9.99998949805104e-01,1.02478963358833e-03
2.07138932541257e+08,9.99998950472523e-01,1.02446394537772e-03
2.07204784395065e+08,9.99998951139518e-01,1.02413836067359e-03
2.07270657183935e+08,9.99998951806089e-01,1.02381287944305e-03
2.07336550914524e+08,9.99998952472237e-01,1.02348750165320e-03
2.07402465593490e+08,9.99998953137961e-01,1.02316222727118e-03
2.07468401227492e+08,9.99998953803262e-01,1.02283705626412e-03
2.07534357823191e+08,9.99998954468140e-01,1.02251198859917e-03
2.07600335387253e+08,9.99998955132596e-01,1.02218702424348e-03
2.07666333926342e+08,9.99998955796629e-01,1.02186216316423e-03
2.07732353447128e+08,9.99998956460240e-01,1.02153740532858e-03
2.07798393956280e+08,9.99998957123430e-01,1.02121275070374e-03
2.07864455460471e+08,9.99998957786198e-01,1.02088819925690e-03
2.07930537966375e+08,9.99998958448545e-01,1.02056375095527e-03
2.07996641480670e+08,9.99998959110471e-01,1.02023940576606e-03
2.08062766010034e+08,9.99998959771977e-01,1.01991516365652e-03
2.08128911561148e+08,9.99998960433062e-01,1.01959102459387e-03
2.08195078140694e+08,9.99998961093727e-01,1.01926698854538e-03
2.08261265755359e+08,9.99998961753972e-01,1.01894305547830e-03
2.08327474411829e+08,9.99998962413797e-01,1.01861922535990e-03
2.08393704116795e+08,9.99998963073203e-01,1.01829549815748e-03
2.08459954876946e+08,9.99998963732190e-01,1.01797187383831e-03
2.08526226698978e+08,9.99998964390758e-01,1.01764835236971e-03
2.08592519589586e+08,9.99998965048908e-01,1.01732493371898e-03
2.08658833555467e+08,9.99998965706639e-01,1.01700161785346e-03
2.08725168603323e+08,9.99998966363953e-01,1.01667840474047e-03
2.08791524739855e+08,9.99998967020849e-01,1.01635529434736e-03
2.08857901971767e+08,9.99998967677327e-01,1.01603228664149e-03
2.08924300305767e+08,9.99998968333388e-01,1.01570938159022e-03
2.08990719748562e+08,9.99998968989032e-01,1.01538657916092e-03
2.09057160306863e+08,9.99998969644259e-01,1.01506387932099e-03
2.09123621987383e+08,9.99998970299070e-01,1.01474128203782e-03
2.09190104796838e+08,9.99998970953465e-01,1.01441878727882e-03
2.09256608741944e+08,9.99998971607444e-01,1.01409639501140e-03
2.09323133829420e+08,9.99998972261007e-01,1.01377410520299e-03
2.09389680065989e+08,9.99998972914155e-01,1.01345191782103e-03
2.09456247458373e+08,9.99998973566888e-01,1.01312983283297e-03
2.09522836013298e+08,9.99998974219206e-01,1.01280785020627e-03
2.09589445737492e+08,9.99998974871110e-01,1.01248596990839e-03
2.09656076637685e+08,9.99998975522599e-01,1.01216419190682e-03
2.09722728720609e+08,9.99998976173674e-01,1.01184251616905e-03
2.09789401992999e+08,9.99998976824336e-01,1.01152094266257e-03
2.09856096461590e+08,9.99998977474584e-01,1.01119947135489e-03
2.09922812133121e+08,9.99998978124418e-01,1.01087810221355e-03
2.09989549014333e+08,9.99998978773840e-01,1.01055683520606e-03
2.10056307111969e+08,9.99998979422849e-01,1.01023567029997e-03
2.10123086432773e+08,9.99998980071445e-01,1.00991460746283e-03
2.10189886983493e+08,9.99998980719630e-01,1.00959364666220e-03
2.10256708770878e+08,9.99998981367402e-01,1.00927278786566e-03
2.10323551801679e+08,9.99998982014763e-01,1.00895203104079e-03
2.10390416082650e+08,9.99998982661712e-01,1.00863137615518e-03
2.10457301620547e+08,9.99998983308250e-01,1.00831082317643e-03
2.10524208422127e+08,9.99998983954377e-01,1.00799037207216e-03
2.10591136494150e+08,9.99998984600094e-01,1.00767002280999e-03
2.10658085843378e+08,9.99998985245400e-01,1.00734977535756e-03
2.10725056476576e+08,9.99998985890297e-01,1.00702962968250e-03
2.10792048400511e+08,9.99998986534783e-01,1.00670958575248e-03
2.10859061621950e+08,9.99998987178859e-01,1.00638964353516e-03
2.10926096147664e+08,9.99998987822527e-01,1.00606980299822e-03
2.10993151984426e+08,9.99998988465785e-01,1.00575006410933e-03
2.11060229139012e+08,9.99998989108635e-01,1.00543042683620e-03
2.11127327618199e+08,9.99998989751076e-01,1.00511089114653e-03
2.11194447428765e+08,9.99998990393109e-01,1.00479145700804e-03
2.11261588577492e+08,9.99998991034733e-01,1.00447212438846e-03
2.11328751071165e+08,9.99998991675950e-01,1.00415289325552e-03
2.11395934916568e+08,9.99998992316760e-01,1.00383376357696e-03
2.11463140120490e+08,9.99998992957162e-01,1.00351473532055e-03
2.11530366689720e+08,9.99998993597157e-01,1.00319580845406e-03
2.11597614631052e+08,9.99998994236745e-01,1.00287698294526e-03
2.11664883951279e+08,9.99998994875927e-01,1.00255825876193e-03
2.11732174657199e+08,9.99998995514703e-01,1.00223963587189e-03
2.11799486755609e+08,9.99998996153073e-01,1.00192111424293e-03
2.11866820253311e+08,9.99998996791037e-01,1.00160269384287e-03
2.11934175157108e+08,9.99998997428596e-01,1.00128437463955e-03
2.12001551473805e+08,9.99998998065750e-01,1.00096615660080e-03
2.12068949210210e+08,9.99998998702498e-01,1.00064803969448e-03
2.12136368373132e+08,9.99998999338842e-01,1.00033002388843e-03
2.12203808969383e+08,9.99998999974782e-01,1.00001210915054e-03
2.12271271005776e+08,9.99999000610317e-01,9.99694295448685e-04
2.12338754489128e+08,9.99999001245448e-01,9.99376582750748e-04
2.12406259426258e+08,9.99999001880176e-01,9.99058971024635e-04
2.12473785823985e+08,9.99999002514501e-01,9.98741460238255e-04
2.12541333689132e+08,9.99999003148422e-01,9.98424050359529e-04
2.12608903028523e+08,9.99999003781940e-01,9.98106741356389e-04
2.12676493848987e+08,9.99999004415056e-01,9.97789533196775e-04
2.12744106157351e+08,9.99999005047770e-01,9.97472425848639e-04
2.12811739960447e+08,9.99999005680081e-01,9.97155419279943e-04
2.12879395265108e+08,9.99999006311991e-01,9.96838513458660e-04
2.12947072078171e+08,9.99999006943499e-01,9.96521708352769e-04
2.13014770406472e+08,9.99999007574605e-01,9.96205003930264e-04
2.13082490256853e+08,9.99999008205311e-01,9.95888400159147e-04
2.13150231636154e+08,9.99999008835615e-01,9.95571897007431e-04
2.13217994551220e+08,9.99999009465520e-01,9.95255494443138e-04
2.13285779008898e+08,9.99999010095023e-01,9.94939192434301e-04
2.13353585016036e+08,9.99999010724127e-01,9.94622990948963e-04
2.13421412579485e+08,9.99999011352831e-01,9.94306889955178e-04
2.13489261706098e+08,9.99999011981135e-01,9.93990889421007e-04
2.13557132402731e+08,9.99999012609041e-01,9.93674989314527e-04
2.13625024676240e+08,9.99999013236547e-01,9.93359189603818e-04
2.13692938533485e+08,9.99999013863654e-01,9.93043490256976e-04
2.13760873981329e+08,9.99999014490363e-01,9.92727891242104e-04
2.13828831026634e+08,9.99999015116673e-01,9.92412392527316e-04
2.13896809676267e+08,9.99999015742586e-01,9.92096994080736e-04
2.13964809937096e+08,9.99999016368100e-01,9.91781695870499e-04
2.14032831815991e+08,9.99999016993217e-01,9.91466497864749e-04
2.14100875319826e+08,9.99999017617937e-01,9.91151400031641e-04
2.14168940455475e+08,9.99999018242260e-01,9.90836402339339e-04
2.14237027229815e+08,9.99999018866186e-01,9.90521504756017e-04
2.14305135649725e+08,9.99999019489715e-01,9.90206707249862e-04
2.14373265722087e+08,9.99999020112849e-01,9.89892009789067e-04
2.14441417453783e+08,9.99999020735586e-01,9.89577412341839e-04
2.14509590851701e+08,9.99999021357928e-01,9.89262914876391e-04
2.14577785922728e+08,9.99999021979873e-01,9.88948517360950e-04
2.14646002673753e+08,9.99999022601424e-01,9.88634219763751e-04
2.14714241111670e+08,9.99999023222580e-01,9.88320022053039e-04
2.14782501243373e+08,9.99999023843341e-01,9.88005924197069e-04
2.14850783075758e+08,9.99999024463707e-01,9.87691926164109e-04
2.14919086615725e+08,9.99999025083680e-01,9.87378027922433e-04
2.14987411870174e+08,9.99999025703258e-01,9.87064229440327e-04
2.15055758846009e+08,9.99999026322442e-01,9.86750530686087e-04
2.15124127550136e+08,9.99999026941233e-01,9.86436931628019e-04
2.15192517989461e+08,9.99999027559631e-01,9.86123432234439e-04
2.15260930170895e+08,9.99999028177635e-01,9.85810032473673e-04
2.15329364101350e+08,9.99999028795247e-01,9.85496732314058e-04
2.15397819787740e+08,9.99999029412467e-01,9.85183531723940e-04
2.15466297236981e+08,9.99999030029294e-01,9.84870430671675e-04
2.15534796455993e+08,9.99999030645729e-01,9.84557429125629e-04
2.15603317451697e+08,9.99999031261773e-01,9.84244527054180e-04
2.15671860231014e+08,9.99999031877424e-01,9.83931724425712e-04
2.15740424800871e+08,9.99999032492685e-01,9.83619021208623e-04
2.15809011168194e+08,9.99999033107555e-01,9.83306417371320e-04
2.15877619339915e+08,9.99999033722034e-01,9.82993912882219e-04
2.15946249322963e+08,9.99999034336122e-01,9.82681507709746e-04
2.16014901124275e+08,9.99999034949820e-01,9.82369201822339e-04
2.16083574750785e+08,9.99999035563128e-01,9.82056995188444e-04
2.16152270209432e+08,9.99999036176046e-01,9.81744887776517e-04
2.16220987507157e+08,9.99999036788575e-01,9.81432879555027e-04
2.16289726650904e+08,9.99999037400715e-01,9.81120970492449e-04
2.16358487647616e+08,9.99999038012465e-01,9.80809160557270e-04
2.16427270504241e+08,9.99999038623827e-01,9.80497449717987e-04
2.16496075227730e+08,9.99999039234800e-01,9.80185837943107e-04
2.16564901825032e+08,9.99999039845385e-01,9.79874325201147e-04
2.16633750303104e+08,9.99999040455582e-01,9.79562911460633e-04
2.16702620668900e+08,9.99999041065391e-01,9.79251596690102e-04
2.16771512929379e+08,9.99999041674812e-01,9.78940380858102e-04
2.16840427091501e+08,9.99999042283847e-01,9.78629263933189e-04
2.16909363162230e+08,9.99999042892494e-01,9.78318245883930e-04
2.16978321148530e+08,9.99999043500754e-01,9.78007326678902e-04
